AREA,INDICADOR,REGIAO,COD_IBGE,MICROREGIAO,2011,2012,2013,2014,2015,2016,2017,2018
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3156908,Sacramento,26.1,25.1,22.7,20.2,32.6,29.2,23.5,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3157005,Salinas,31.4,29.4,24.9,25.3,30.2,26.7,26.7,25.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3157104,Salto da Divisa,11.7,15.6,11.4,20.4,15.6,24.9,23.1,21.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3157203,Santa Bárbara,37.6,10.6,31.2,26.8,31.6,29.7,29.3,32.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3157252,Santa Bárbara do Leste,23.6,21.3,15.8,19.6,20.5,27.4,32.1,30.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3157278,Santa Bárbara do Monte Verde,NA,16.7,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3157302,Santa Bárbara do Tugúrio,24.2,28.6,33.2,35.1,34.4,37.8,33.3,40.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3157336,Santa Cruz de Minas,NA,NA,NA,NA,NA,30,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3157377,Santa Cruz de Salinas,14.9,NA,NA,NA,35.6,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3157401,Santa Cruz do Escalvado,27,31.8,28.8,28.6,33.2,28.1,33.3,37.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3157500,Santa Efigênia de Minas,35.7,34.6,38.8,39.9,31.1,20.5,16.9,18.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3157609,Santa Fé de Minas,38.4,34.7,34.3,30.2,33,43,49.4,52.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3157658,Santa Helena de Minas,37.7,33.4,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3157708,Santa Juliana,21.6,22.6,24.3,19.8,18.6,21.3,21.5,22.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3157807,Santa Luzia,40.5,43.2,45,48,44.6,47,55.3,57.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3157906,Santa Margarida,28,26,23.9,26.8,31.2,29,22,24.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3158003,Santa Maria de Itabira,28.2,25.5,22.7,23.7,24.8,23.2,24.5,24.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3158102,Santa Maria do Salto,29.3,24.7,26,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3158201,Santa Maria do Suaçuí,21.1,23.2,24.3,22.7,24.7,29.9,27,22.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3158300,Santana da Vargem,13,15.1,15.7,16,16.7,17.1,15.5,16
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3158409,Santana de Cataguases,35.2,35.9,35.9,35.8,31.1,28.2,25.9,29.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3158508,Santana de Pirapama,NA,NA,NA,NA,65.9,27.3,45.2,47.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3158607,Santana do Deserto,NA,40.8,64,61.7,59.4,61.8,52.9,55.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3158706,Santana do Garambéu,NA,NA,0,0,0,0,4.3,44.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3158805,Santana do Jacaré,18.5,18,21.6,20.8,20.8,21.7,20.6,21.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3158904,Santana do Manhuaçu,24.7,31.1,24.9,16.5,19.9,18.8,21.4,20.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3158953,Santana do Paraíso,34.3,34.4,35.3,33.4,32.7,31.5,30.6,33.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3159001,Santana do Riacho,42.4,40.8,17.3,16.9,12.3,41.5,11.1,10.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3159100,Santana dos Montes,NA,NA,NA,NA,NA,30,30,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3159209,Santa Rita de Caldas,14.2,16.1,18.3,22.5,24.8,29.2,25.7,25
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3159308,Santa Rita de Jacutinga,NA,0,0,0,0,0,9.1,9.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3159357,Santa Rita de Minas,25.4,23.9,18.9,23.3,20.9,27,30.7,30.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3159407,Santa Rita de Ibitipoca,20.9,17.9,18.6,22.9,15,23.5,17.5,18.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3159506,Santa Rita do Itueto,12.7,22.2,14.5,24.1,29.8,12.1,21.5,14.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3159605,Santa Rita do Sapucaí,31.8,28.9,30,33.6,35.7,34.5,34.9,36.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3159704,Santa Rosa da Serra,22.2,25,27.4,30.1,30.5,32,25.8,28.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3159803,Santa Vitória,15.9,16.5,14.7,17.8,18.3,19.4,21.7,21.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3159902,Santo Antônio do Amparo,22.8,20.3,20.3,23.6,25.4,28.6,27.2,24.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3160009,Santo Antônio do Aventureiro,NA,64.8,64.8,57.8,55,49.1,67,28.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3160108,Santo Antônio do Grama,17.9,19.7,17.9,22.2,22.6,19.8,23.1,21.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3160207,Santo Antônio do Itambé,18.1,NA,NA,NA,NA,78.2,54.1,54.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3160306,Santo Antônio do Jacinto,20.1,17.3,14.7,12.2,9.4,5,3.3,3.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3160405,Santo Antônio do Monte,30.3,29,28.7,28.3,28.3,24.7,27.9,26.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3160454,Santo Antônio do Retiro,30.1,29.6,33.7,24.9,13.4,26.8,34.5,26.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3160504,Santo Antônio do Rio Abaixo,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3160603,Santo Hipólito,22,24,25.2,23.3,22.5,20.5,24.8,26.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3160702,Santos Dumont,29.3,29.1,27.3,25.8,30.5,28.9,34.9,36.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3160801,São Bento Abade,15.5,16.8,15,16.3,21,26.1,15.7,13.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3160900,São Brás do Suaçuí,16.8,17.5,15.4,17.3,22.7,23.4,21.8,26.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3160959,São Domingos das Dores,27.8,28.5,24.8,30.8,30,29.1,30.4,28.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3161007,São Domingos do Prata,33.3,33.1,25.7,32.4,32.3,30.5,30.7,35.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3161056,São Félix de Minas,36.2,12.1,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3161106,São Francisco,17.6,19.6,22.7,21.6,21.3,23,25.5,24.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3161205,São Francisco de Paula,21.9,21.2,18,23.1,24,29.5,26,24.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3161304,São Francisco de Sales,14.5,14.9,15.1,19.4,17.2,15.1,14,18.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3161403,São Francisco do Glória,NA,NA,NA,NA,NA,0,7.4,9.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3161502,São Geraldo,27.1,26.3,23.8,21.5,21.6,26.7,29.1,29.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3161601,São Geraldo da Piedade,8.4,NA,NA,NA,0,NA,27,27
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3161650,São Geraldo do Baixio,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3161700,São Gonçalo do Abaeté,26.4,24,21.5,24.7,21.4,24.5,22.1,19
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3161809,São Gonçalo do Pará,20,19.3,18,17.1,20.6,21.4,20.5,23.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3161908,São Gonçalo do Rio Abaixo,0,0,0,0,0,33.8,33.8,33.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3162005,São Gonçalo do Sapucaí,24.8,25.2,22.7,21.1,25.9,29.3,24.6,30.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3162104,São Gotardo,23.4,21.6,22.7,23.4,25.1,25.7,26.6,28.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3162203,São João Batista do Glória,29.4,26.8,27.9,26.2,27.6,27,24.5,27
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3162252,São João da Lagoa,0,NA,NA,NA,NA,8,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3162302,São João da Mata,NA,13.8,14,11.7,10.5,5.3,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3162401,São João da Ponte,41.9,34.9,30.7,25.5,27.5,19.8,17,22.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3162450,São João das Missões,25.9,12.8,15.6,16.9,22.2,16.9,8.7,17.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3162500,São João del Rei,31,30.3,27.5,27.5,-0.1,62.3,30.6,6.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3162559,São João do Manhuaçu,34.4,35.7,34.9,36,34.7,36.8,33.4,35.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3162575,São João do Manteninha,85.9,24,42.5,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3162609,São João do Oriente,32.4,30,25.9,25.3,29,36.6,40.1,40.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3162658,São João do Pacuí,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3162708,São João do Paraíso,20.9,18.6,19.4,13.2,17.6,20.6,20.6,27.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3162807,São João Evangelista,24.3,28.4,26.7,24.5,25.1,27.3,23.8,25.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3162906,São João Nepomuceno,24.9,25.8,28,28.8,29.2,32.5,33.9,36.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3162922,São Joaquim de Bicas,32.9,18.4,29.8,28.4,41.8,49.2,55.6,56.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3162948,São José da Barra,15.8,19.9,13.5,13.2,15.9,17.9,21,24.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3162955,São José da Lapa,38.2,34.5,27.7,35.7,42.5,50.6,58.5,65.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3163003,São José da Safira,36,39.7,37.8,32.2,31.6,29.3,35.7,33.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3163102,São José da Varginha,NA,NA,NA,NA,9.6,0,0,0.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3163201,São José do Alegre,17.2,19.1,11.4,19.8,23.2,18.8,15.8,17.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3163300,São José do Divino,32.2,27.5,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3163409,São José do Goiabal,35.5,21,16.3,14.6,22.6,22.9,16.7,23.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3163508,São José do Jacuri,22.4,23,22.3,21.8,20.7,27.3,22.4,17.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3163607,São José do Mantimento,32.9,33.3,34.3,37.3,38,32.9,35.2,35.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3163706,São Lourenço,31.6,33.3,34.9,34.5,28.3,33,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3163805,São Miguel do Anta,25.7,26.9,24.7,22.7,22.6,25.9,26.9,27.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3163904,São Pedro da União,30.7,19.6,15.5,18.2,16,16.2,19.3,18.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3164001,São Pedro dos Ferros,27.3,27.9,26.5,29.5,35.9,35.8,35.4,32.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3164100,São Pedro do Suaçuí,20.5,25.7,23.1,18.4,20.5,28,25.1,32.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3164209,São Romão,15.1,19.2,13.4,17.6,19.9,16.8,23.2,20.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3164308,São Roque de Minas,12.8,21.2,15,18.6,17.3,15.5,15.1,15.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3164407,São Sebastião da Bela Vista,NA,0,0,0,0,0,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3164431,São Sebastião da Vargem Alegre,15.5,19.9,16,19.2,20.4,21.9,28.5,34.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3164472,São Sebastião do Anta,24.2,24.6,21.2,20.8,22.9,21.6,26.6,27.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3164506,São Sebastião do Maranhão,17,27.1,19.9,13,13.3,21.3,25.3,23
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3164605,São Sebastião do Oeste,11.6,14.9,17.2,16.8,17.4,14.7,21,24
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3164704,São Sebastião do Paraíso,16.5,18.2,19.7,18.7,24,17.4,18.9,22.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3164803,São Sebastião do Rio Preto,0,0,NA,NA,0,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3164902,São Sebastião do Rio Verde,50.2,NA,NA,0,0,NA,2,4.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3165008,São Tiago,12.9,19.4,19.8,19.8,22,24.9,29.9,31.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3165107,São Tomás de Aquino,21.3,19,16.2,18.6,22,26.3,26.7,28.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3165206,São Thomé das Letras,24.9,24.5,13.4,15.6,12.3,16.1,21.5,26.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3165305,São Vicente de Minas,12.2,10.1,10,12.8,17,19.8,18.7,17.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3165404,Sapucaí-Mirim,19.5,17.8,15.8,12.3,16.6,13.3,18,29.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3165503,Sardoá,44.2,23.2,23.4,20.9,25,24.5,23.6,31.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3165537,Sarzedo,21.7,23.2,28.7,31.7,31.1,38.6,41.4,36.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3165552,Setubinha,46.1,49.3,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3165560,Sem-Peixe,NA,45.9,45.9,45.9,45.9,45.9,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3165578,Senador Amaral,16.4,14.8,15.6,16.2,15.5,15.6,19.2,17.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3165602,Senador Cortes,0,41,18.4,6.2,73.2,74.2,66.7,65.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3165701,Senador Firmino,45.3,45.4,47.8,42.5,49.4,42.5,40.3,39.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3165800,Senador José Bento,NA,NA,NA,16.7,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3165909,Senador Modestino Gonçalves,34.2,39.3,26.3,19.6,22.1,23.1,23.4,24.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3166006,Senhora de Oliveira,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3166105,Senhora do Porto,22.1,18,14,17.5,17.9,10.5,19,19.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3166204,Senhora dos Remédios,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3166303,Sericita,21.1,19.6,18.6,21.4,21.6,24.1,21.7,23
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3166402,Seritinga,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3166501,Serra Azul de Minas,18,25.1,26.3,22.2,21.6,28,25.7,35.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3166600,Serra da Saudade,20.9,26.5,16.8,16.2,23.4,22.6,19.1,41.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3166709,Serra dos Aimorés,36.8,35.2,35.6,25.4,31.4,30.8,35.1,52.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3166808,Serra do Salitre,14.7,14.2,10.2,8.9,10.7,11.7,14.1,19.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3166907,Serrania,18.1,13.2,13.9,16.6,17.2,14.2,11.8,16
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3166956,Serranópolis de Minas,6.7,10.7,7.5,10.6,11,10.6,13,17.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3167004,Serranos,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3167103,Serro,25.1,26,22,21.3,23.8,18.5,21.4,21.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3167202,Sete Lagoas,39.4,39.4,65.2,60,46.4,62.2,41.1,41.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3167301,Silveirânia,35.4,38.7,17.9,20.7,10.7,14.8,22.8,22.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3167400,Silvianópolis,NA,NA,NA,NA,NA,0,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3167509,Simão Pereira,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3167608,Simonésia,24.5,17.1,16.2,18.6,18.9,16.8,22,23.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3167707,Sobrália,37.2,40.5,33.4,35,35.2,31.3,31.4,31.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3167806,Soledade de Minas,NA,NA,NA,79,NA,54.7,62.6,51.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3167905,Tabuleiro,31.4,29.7,37.7,41.8,44.8,45.2,49.7,42.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3168002,Taiobeiras,7.2,15.1,17.3,18.4,17.6,16.7,16.7,20.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3168051,Taparuba,0,46.9,50.4,62.6,57.8,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3168101,Tapira,21.4,17.5,14.1,13.7,21.6,26.2,26.5,31.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3168200,Tapiraí,32.3,23.3,34.2,25.8,37.4,24.7,18.9,20.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3168309,Taquaraçu de Minas,21.2,20.3,25.3,35.2,37.7,33.4,33.2,33.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3168408,Tarumirim,32.2,33.8,29.1,30,26.1,28.1,33.3,35.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3168507,Teixeiras,27.6,30.4,29.3,29.1,31.4,32.4,29.8,32.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3168606,Teófilo Otoni,40.3,40,36.3,32.3,32.2,35,24.5,34.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3168705,Timóteo,46.2,45.8,47.9,46.7,51.2,51,54,56.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3168804,Tiradentes,26,28.7,27.2,32.3,27.7,32,29.8,29.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3168903,Tiros,21.3,20.3,18.4,16.4,16.4,17.3,19.5,20.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3169000,Tocantins,NA,NA,NA,NA,NA,NA,NA,5.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3169059,Tocos do Moji,NA,11.1,10.7,10.7,10.1,10.1,10.1,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3169109,Toledo,42.4,33.9,29.5,27.2,29.6,35.3,31.6,29.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3169208,Tombos,52.7,43.8,37.5,2.2,1.8,1.7,0,26.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3169307,Três Corações,35,35.2,36.7,35.6,34.9,37.2,37.1,39.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3169356,Três Marias,39.5,37.4,35.9,40.7,34.6,32.8,38.2,40.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3169406,Três Pontas,30,32.3,31.5,37.9,9.4,11.8,15.7,36.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3169505,Tumiritinga,24,24.4,20.6,16.2,16.7,15.8,23.6,27.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3169604,Tupaciguara,32.7,34.4,12.4,31.6,50.7,54.6,58.9,61.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3169703,Turmalina,17.2,18.5,16.8,16.6,15,17.7,20.8,25.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3169802,Turvolândia,NA,0,NA,NA,76.9,69.9,72.2,63.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3169901,Ubá,34,36.9,40.8,40,34.3,36.4,39.8,44.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3170008,Ubaí,25.9,23.5,30.2,36.5,30,21.5,18.7,41.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3170057,Ubaporanga,24.9,26.6,24.5,23.2,27.6,31,32.3,25
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3170107,Uberaba,33.5,36.8,36.7,36.8,33.4,30.3,44.6,32.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3170206,Uberlândia,28.8,29.2,28.9,28.4,25.5,25.2,25,25.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3170305,Umburatiba,22.6,22.3,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3170404,Unaí,35,33.4,32.3,27.7,23.8,33.7,29.9,29.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3170438,União de Minas,7.4,6.3,14.7,13.1,12.8,7.6,17.1,17
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3170479,Uruana de Minas,2.4,2.4,2.5,28.9,28.9,28.6,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3170503,Urucânia,27.1,29.6,28,31.1,31.1,29.6,25.6,26.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3170529,Urucuia,19.4,19.1,19.1,15.7,15.3,16.9,17.7,19.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3170578,Vargem Alegre,24.1,21.9,24.8,30,25.1,26.5,22.2,31.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3170602,Vargem Bonita,37.7,34.1,23.9,24.8,41.5,33.5,44.7,42.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Minas Gerais,3170651,Vargem Grande do Rio Pardo,25.5,25.2,18.3,15,17.2,15.2,18.6,17.4
