AREA,INDICADOR,REGIAO,COD_IBGE,MICROREGIAO,2011,2012,2013,2014,2015,2016,2017,2018
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3302106,Itaocara,85.3,85.3,85.4,89,90.8,92.2,94.4,88.3
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3302205,Itaperuna,90.8,90.2,91.2,90.7,92.7,92.2,87.8,78.9
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3302254,Itatiaia,99.1,98.2,97,96.2,95.4,100,99.3,100
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3302270,Japeri,74.6,74.9,75,74.5,74,73.5,74.3,72.4
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3302304,Laje do Muriaé,85.2,85.6,87,89.8,92.1,94.1,94.8,73.3
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3302403,Macaé,83.5,88.3,92.1,86.4,85.7,78.6,83.7,75
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3302452,Macuco,87.4,95.6,98,99.9,99.5,99.6,96,86.9
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3302502,Magé,79.4,78.9,79.7,79.3,78.9,78.4,78.1,72.9
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3302601,Mangaratiba,89,89.3,89.7,89.4,91,89.3,88.3,86.6
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3302700,Maricá,56.5,54.9,58,56.6,58.3,57,55.9,41.8
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3302809,Mendes,NA,98.6,97.9,97.9,NA,97.7,NA,95.3
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3302858,Mesquita,95,95.1,95.1,96.5,97.1,99,99.3,97
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3302908,Miguel Pereira,99.5,99.9,99.7,99.8,99.9,99.9,90.1,78.8
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3303005,Miracema,100,99.7,99.8,99.9,99.8,98.1,99.3,90.3
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3303104,Natividade,79.8,79.8,79.9,81.1,84.4,81.5,83,75.9
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3303203,Nilópolis,99.5,99.8,99.8,99.8,99.8,99.8,99.9,97.7
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3303302,Niterói,100,100,100,100,100,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3303401,Nova Friburgo,81.5,83.1,83.2,83.5,87.5,87.5,87.5,87.4
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3303500,Nova Iguaçu,93.7,94,94,93.8,93.6,93.8,94.4,93.1
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3303609,Paracambi,72.7,73.2,74,73.8,73.6,72.8,72.5,70.7
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3303708,Paraíba do Sul,90.3,90.5,91.3,93.7,95.1,97.1,98.2,97.7
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3303807,Paraty,NA,NA,43.9,73.8,73.8,73.2,72.4,72.7
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3303856,Paty do Alferes,67.9,67.6,69.1,71.3,72.5,74,75.8,69.1
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3303906,Petrópolis,91,91,92.8,93.5,94,94.3,94.8,96.9
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3303955,Pinheiral,88,87.1,88.6,88.6,90.2,92.3,93.6,74.2
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3304003,Piraí,99.9,99.8,99.9,99.2,99.5,95.9,91.4,77.5
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3304102,Porciúncula,95,94.3,95.6,95.3,97.1,96.7,97.8,74.9
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3304110,Porto Real,99.4,NA,99.4,99.4,97.8,96.3,95.5,92
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3304128,Quatis,100,99.2,96.6,95.8,100,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3304144,Queimados,83,83.2,83.2,83.4,85.2,82.3,84.2,84.1
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3304151,Quissamã,88.5,86.4,90.3,88.7,87.8,83.5,85.4,57.8
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3304201,Resende,95.9,95.8,95.6,95.6,95.5,95.5,95.8,96.7
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3304300,Rio Bonito,86.8,86.1,87.3,86.8,86.6,86.1,85.7,77
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3304409,Rio Claro,62.7,62.4,63.5,66,67.6,69.9,71.6,67.2
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3304508,Rio das Flores,69,68.5,68.5,68.1,69.6,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3304524,Rio das Ostras,99.1,99.8,99.8,96.3,95.4,94.2,94.3,91.9
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3304557,Rio de Janeiro,90.7,91.1,91.4,91.6,98.3,99,99.2,97.4
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3304607,Santa Maria Madalena,48.5,48.5,48.6,49.1,51.8,52.4,54.1,42.1
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3304706,Santo Antônio de Pádua,NA,95.3,95.3,98,98.6,99,100,100
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3304755,São Francisco de Itabapoana,45.7,45.7,45.7,72.6,73.3,73.5,74.4,42.1
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3304805,São Fidélis,74.6,74.5,75,52.3,77.5,78.6,79.8,71.4
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3304904,São Gonçalo,84.7,84.1,85.2,84.7,84.5,84.1,83.6,81.3
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3305000,São João da Barra,99.8,99.9,99.9,99.7,99.9,99,98.1,81
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3305109,São João de Meriti,92.3,92.8,92.8,92.7,93.4,93.6,93.8,91.6
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3305133,São José de Ubá,52.1,51.8,52.2,52.5,52.8,53.7,57.9,42.8
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3305158,São José do Vale do Rio Preto,81.6,81.1,84.5,85.2,86.2,85.8,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3305208,São Pedro da Aldeia,85.1,85.1,87,90.2,90.8,90.8,91.3,91.3
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3305307,São Sebastião do Alto,51.9,51.7,51.9,52.1,51.5,51.8,52.9,47.4
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3305406,Sapucaia,86.3,86.1,86.5,91,92.6,92.7,93.9,84.3
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3305505,Saquarema,100,89.9,90,90.4,91.7,93.3,95.7,97.2
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3305554,Seropédica,68.8,69.2,70.3,71,70.8,70.6,70.1,68.4
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3305604,Silva Jardim,100,78.4,78.6,80.3,79.5,79.5,79.8,79.8
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3305703,Sumidouro,28.3,28.2,28.4,29.5,30.4,30.5,29.5,29.3
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3305752,Tanguá,67.8,67,68.3,67.8,67.7,67.2,66.7,51.7
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3305802,Teresópolis,87.2,86.2,87.2,86.8,87.1,87.1,87.3,82.4
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3305901,Trajano de Moraes,26.1,26.1,26.2,26.8,27.8,29.9,32.3,29.6
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3306008,Três Rios,99.3,98.9,98.4,98,100,100,100,99.1
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3306107,Valença,90.8,90.3,91,89.8,90.3,90,87.8,85.8
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3306156,Varre-Sai,60.3,59.5,60.9,60.6,58.4,58,59.9,31.2
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3306206,Vassouras,82.5,86.6,93.4,94.5,95.3,97,98.2,90.4
Saneamento,TX_SNIS_AGUA_MUN,Rio de Janeiro,3306305,Volta Redonda,100,100,100,100,100,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3500105,Adamantina,99.6,99.7,95.3,96.1,99,99.6,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3500204,Adolfo,89.8,91.4,91.3,92.9,100,100,100,99.9
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3500303,Aguaí,90.2,90.2,NA,NA,NA,90.2,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3500402,Águas da Prata,100,100,94,96.3,94.9,94.2,93.7,94.5
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3500501,Águas de Lindóia,99.5,99,98.8,98.8,99.1,99.1,99.1,99.1
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3500550,Águas de Santa Bárbara,83.4,83.4,80,75.9,67.7,73.6,73.6,74.8
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3500600,Águas de São Pedro,100,100,100,100,92.3,97.2,97.2,97.2
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3500709,Agudos,95.8,95.8,95.8,94.7,98.3,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3500758,Alambari,72,72,72,72,79.3,78.4,77.7,77.8
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3500808,Alfredo Marcondes,92.7,94.2,89.1,87.4,95.6,96.9,98.1,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3500907,Altair,79.4,79.4,79.4,79.1,80.2,81.2,81.2,81.2
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3501004,Altinópolis,87.4,87.4,87.4,87.3,87.4,87.3,87.4,87.4
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3501103,Alto Alegre,81.7,81.7,81.7,78.6,79.3,80.1,81.3,82.1
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3501152,Alumínio,74.9,75.3,75.3,75.2,65.3,64.6,69.7,71.1
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3501202,Álvares Florence,0,66.8,65.4,91.9,92.6,100,100,67.9
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3501301,Álvares Machado,91.3,98.8,97.4,95.1,100,97.7,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3501400,Álvaro de Carvalho,65.2,65.2,81,63.2,63.7,63.3,63.2,62.8
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3501509,Alvinlândia,95.1,95,95.1,89.7,91.1,90.4,90.7,91.9
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3501608,Americana,99.5,100,100,100,100,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3501707,Américo Brasiliense,99.2,99.2,99.2,99.2,99.2,98,99.2,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3501806,Américo de Campos,NA,NA,83.9,83.9,83.9,NA,85.5,85.6
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3501905,Amparo,100,100,96.1,95.5,78.7,78.7,78.7,78.7
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3502002,Analândia,79.4,99.8,75.9,NA,NA,NA,79.4,NA
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3502101,Andradina,93.3,93.3,93.3,93.3,95.6,93.3,93.3,96.9
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3502200,Angatuba,82.1,82.1,75.8,76.8,79.3,79.1,79.3,80.2
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3502309,Anhembi,76.9,76.9,76.9,76.8,78.1,77.3,77.7,76.8
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3502408,Anhumas,87,87,87,81.8,86.2,95,98.3,98.1
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3502507,Aparecida,NA,90.2,87.8,100,100,100,98.5,98.5
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3502606,Aparecida d'Oeste,89.8,89.8,89.8,83.5,84.4,85.5,86.7,89.2
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3502705,Apiaí,79.7,79.7,79.7,75.5,76.2,76.6,77.2,79.1
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3502754,Araçariguama,51.1,53,53,55.4,57.9,60.1,60.4,60.3
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3502804,Araçatuba,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3502903,Araçoiaba da Serra,82.3,82.1,94.4,96.3,96.5,96.9,97.4,97.5
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3503000,Aramina,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3503109,Arandu,60.9,60.9,60.9,60.9,62.9,63.2,64.3,65.5
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3503158,Arapeí,76,76,76,75,72.3,80.4,83.7,84.7
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3503208,Araraquara,97.5,97.4,97.4,97.1,97.1,97.1,97,97
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3503307,Araras,100,100,100,100,100,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3503356,Arco-Íris,62.7,62.7,62.7,56.4,56.7,57.8,64,65.8
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3503406,Arealva,81.5,84.9,84.9,78.8,68.8,68.5,68.7,69.2
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3503505,Areias,NA,NA,NA,NA,NA,77.5,NA,67.1
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3503604,Areiópolis,92.3,92.3,92.3,88.9,94.6,95.3,95.7,96.2
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3503703,Ariranha,NA,NA,NA,NA,NA,94.7,93.8,NA
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3503802,Artur Nogueira,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3503901,Arujá,100,100,97.9,99.4,100,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3503950,Aspásia,74.1,75.1,75.1,72.2,82.9,84.4,85.9,88.2
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3504008,Assis,97.6,97.7,97.7,95.8,97,97.3,97.8,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3504107,Atibaia,86.8,89.7,89.7,90.4,82.6,83.4,87.7,88
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3504206,Auriflama,93.9,95.7,91.6,95.2,95,94.6,94.6,95.4
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3504305,Avaí,64.3,64.3,64.3,67.9,61.2,61.5,61.9,62.5
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3504404,Avanhandava,84.5,84.6,84.6,84.6,84.6,84.6,84.6,84.6
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3504503,Avaré,95.3,95.3,95.7,95.7,96.5,97,99.6,99.1
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3504602,Bady Bassitt,98.9,90.7,93.5,93.5,93.5,93.5,93.5,NA
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3504701,Balbinos,31.8,32.9,90.5,97,91.4,91.4,91.4,32.2
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3504800,Bálsamo,100,NA,100,100,100,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3504909,Bananal,81,81,81,79,75.5,77.2,77.7,77.6
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3505005,Barão de Antonina,76.6,78.8,71.7,72.1,73.7,73.5,75.3,75.4
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3505104,Barbosa,84.6,84.6,100,99.2,99.3,100,100,98.9
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3505203,Bariri,99.2,NA,NA,94.9,100,100,100,99.9
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3505302,Barra Bonita,100,100,97.1,100,100,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3505351,Barra do Chapéu,45.5,45.5,37.9,40.4,38.1,38.5,38.2,38.7
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3505401,Barra do Turvo,41.2,42.6,42.6,41.1,41.1,41.7,42.2,42.6
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3505500,Barretos,97.3,97,94.2,94.8,94.7,97,97,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3505609,Barrinha,NA,98.9,95.5,96.4,96.4,98.9,98.9,98.9
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3505708,Barueri,100,100,100,88.1,100,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3505807,Bastos,88.1,88.1,88.1,86.1,87.2,87.6,87.9,89.4
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3505906,Batatais,87.8,87.2,88.4,87.7,87.1,88.4,NA,88.4
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3506003,Bauru,99.4,98.3,97.5,97.5,98.2,98.2,98.2,98.3
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3506102,Bebedouro,100,100,99.9,99.8,99.9,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3506201,Bento de Abreu,93.7,93.7,93.7,91.7,94.2,92.3,93.2,92.8
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3506300,Bernardino de Campos,87.8,89.9,89.9,89.6,89.5,89.6,91,92.1
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3506359,Bertioga,90.9,90.9,90.9,90.9,57.5,74.4,74.1,73.2
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3506409,Bilac,NA,100,93.8,100,97.6,98,100,98.6
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3506508,Birigui,97.4,97.4,97.4,100,100,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3506607,Biritiba Mirim,56.6,56.6,56.6,56.6,55.4,55.7,55.4,55.3
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3506706,Boa Esperança do Sul,100,NA,NA,NA,NA,100,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3506805,Bocaina,100,100,99.9,99.7,100,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3506904,Bofete,66.4,66.5,66.5,63.4,62.5,61.4,60.2,59.5
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3507001,Boituva,79.4,79.4,79.4,79.8,78,78.1,78,84.1
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3507100,Bom Jesus dos Perdões,NA,87.1,85,90,90,90,90,90
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3507159,Bom Sucesso de Itararé,62.8,62.8,62.8,62.8,58.3,58.3,57.7,58
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3507209,Borá,81.8,81.8,94.7,95.3,100,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3507308,Boracéia,88.7,91.1,91.1,89.5,88.6,88.1,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3507407,Borborema,NA,NA,90.1,90.1,90.1,89.5,90.1,90.1
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3507456,Borebi,98.8,97.7,NA,87.2,86.2,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3507506,Botucatu,97.5,98.7,98.7,96.7,98.6,99.4,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3507605,Bragança Paulista,93,93.3,93.4,93.4,91.6,93.9,94.6,95
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3507704,Braúna,89.4,89.4,89.3,NA,89.3,89.2,87.6,88.2
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3507753,Brejo Alegre,82.7,82.6,82.7,85.1,85.2,84.1,84.3,92.3
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3507803,Brodowski,100,98.6,93.9,92.6,97.2,96.7,99.6,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3507902,Brotas,99.7,99.2,97.2,98.7,100,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3508009,Buri,84.9,84.8,84.9,80.8,80.1,81.3,83.4,85.4
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3508108,Buritama,93.5,94.2,94.2,100,100,99.9,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3508207,Buritizal,80.4,80.4,80.4,80.3,80.7,80.5,81.5,81.7
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3508306,Cabrália Paulista,82.9,85.3,83.7,99,100,100,100,88.1
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3508405,Cabreúva,78.9,78.9,78.9,78.9,74.5,74.7,74.5,73.9
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3508504,Caçapava,100,100,96.5,98.1,100,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3508603,Cachoeira Paulista,95,95,90.9,90.9,94.2,93.4,94,95.1
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3508702,Caconde,87.1,71.1,69.8,69.7,69.6,69.5,69.4,69.7
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3508801,Cafelândia,99.6,99.6,NA,84,86.9,86.9,100,86.7
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3508900,Caiabu,84.4,84.4,84.4,81.8,81.8,83.7,84.2,85.2
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3509007,Caieiras,100,100,99,96.7,97,95.4,97.4,97.4
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3509106,Caiuá,98.9,100,100,100,98.9,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3509205,Cajamar,100,100,99,99.3,100,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3509254,Cajati,79.2,80.1,80.1,76.5,75.5,76,77.2,79.9
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3509304,Cajobi,NA,93.5,93.5,93.3,92.8,93.8,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3509403,Cajuru,88.7,89.1,89.1,89,88.9,90.2,91,90.8
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3509452,Campina do Monte Alegre,85.6,85.6,85.6,84.4,84.1,84.9,86.4,89.9
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3509502,Campinas,96.3,97.8,97.8,97.8,97.8,97.9,98.1,98.1
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3509601,Campo Limpo Paulista,83.5,83.5,83.5,83.5,80.3,79.6,78.7,79.4
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3509700,Campos do Jordão,63.3,63.3,63.3,68.9,63.4,62.5,64.2,64.8
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3509809,Campos Novos Paulista,NA,NA,NA,100,99.4,98.7,98.1,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3509908,Cananéia,77.4,78.5,78.5,83,80.3,80.9,81.7,84.1
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3509957,Canas,97.3,97.3,97.3,92,90.6,89.8,91.1,93.2
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3510005,Cândido Mota,93.5,93.4,90.3,90.1,94,93.8,93.6,93.8
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3510104,Cândido Rodrigues,94.9,95,82.9,84.2,82.4,83,83.9,86.7
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3510153,Canitar,NA,NA,94.7,94.7,93.3,94.7,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3510203,Capão Bonito,83.5,83.5,83.5,83.9,84,85.3,86.6,88.8
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3510302,Capela do Alto,84.1,84.1,84.1,83.6,85,84.8,85.7,86.2
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3510401,Capivari,94.5,93.5,94.5,94.5,94.5,94.5,94.5,94.5
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3510500,Caraguatatuba,94.2,94.2,94.2,94.2,80.6,81,81.2,80.3
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3510609,Carapicuíba,100,100,100,100,100,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3510708,Cardoso,97.8,98.8,92.6,97,97.5,98.8,99.4,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3510807,Casa Branca,89.2,90.4,94.2,94.2,94,93.9,NA,81.8
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3510906,Cássia dos Coqueiros,72.2,72.2,72.2,68.1,72.6,75.3,78.4,81.9
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3511003,Castilho,NA,75.5,75.5,71,75.5,75.5,75.5,74.7
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3511102,Catanduva,98.7,98.4,99.2,99.2,99.2,99.2,98.7,98.3
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3511201,Catiguá,92.5,92.5,92.5,97.2,98.8,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3511300,Cedral,79.1,97.6,93.2,92,91.9,100,98.9,NA
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3511409,Cerqueira César,89.3,88.4,100,99.2,98.1,97.1,96.2,96.1
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3511508,Cerquilho,98.2,97.8,98,97.9,97.9,97.9,97.9,91.3
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3511607,Cesário Lange,80.2,83.5,77,81.9,82.6,83.8,85.3,84.5
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3511706,Charqueada,99.4,99.4,92.6,93.8,97.1,98.2,99.5,99.7
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3511904,Clementina,93.6,NA,90.5,95.3,95.3,95.3,95.3,95.3
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3512001,Colina,100,100,100,100,100,100,99.6,88.2
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3512100,Colômbia,79.7,81.1,78.5,77.3,89.2,89.9,94.9,95.5
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3512209,Conchal,98.2,98.5,100,99.6,100,99.5,99.7,99
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3512308,Conchas,82.4,82.4,82.4,80.2,73,72.2,72.1,71.7
Saneamento,TX_SNIS_AGUA_MUN,São Paulo,3512407,Cordeirópolis,89.8,89.8,86.1,85,NA,100,100,100
